#timestep, Fx, Fy
2.462, -0.707178, 0.015155
2.463, -0.669267, 0.0121813
2.464, -0.669335, 0.0106475
2.465, -0.661703, 0.00945903
2.466, -0.646657, 0.00695589
2.467, -0.684611, 0.0138712
2.468, -0.644503, 0.00967682
2.469, -0.646626, 0.00855002
2.47, -0.640356, 0.014249
2.471, -0.642425, 0.00939891
2.472, -0.659118, 0.0111823
2.473, -0.614614, 0.0108863
2.474, -0.635777, 0.00786103
2.475, -0.618225, 0.00902095
2.476, -0.623138, 0.00642505
2.477, -0.6382, 0.0147221
2.478, -0.588096, 0.00962269
2.479, -0.614914, 0.00419657
2.48, -0.620844, 0.0101635
2.481, -0.609697, 0.00905301
2.482, -0.616644, 0.0128619
2.483, -0.572785, 0.0104472
2.484, -0.600834, 0.00605586
2.485, -0.604557, 0.0110432
2.486, -0.590016, 0.00777501
2.487, -0.596489, 0.011786
2.488, -0.555845, 0.0113383
2.489, -0.585324, 0.00550044
2.49, -0.597058, 0.0107753
2.491, -0.566045, 0.0063864
2.492, -0.569884, 0.0113719
2.493, -0.550437, 0.0097187
2.494, -0.56969, 0.00528072
2.495, -0.587517, 0.0117412
2.496, -0.547859, 0.00521963
2.497, -0.5542, 0.0106532
2.498, -0.531113, 0.00957741
2.499, -0.553127, 0.00466512
2.5, -0.570941, 0.0111307
2.501, -0.532919, 0.00519301
2.502, -0.53648, 0.00975912
2.503, -0.514405, 0.0083804
2.504, -0.535472, 0.00462166
2.505, -0.555543, 0.0104468
2.506, -0.516726, 0.00622023
2.507, -0.5207, 0.00856371
2.508, -0.498553, 0.00870882
2.509, -0.520608, 0.00507279
2.51, -0.538442, 0.00924213
2.511, -0.50031, 0.00497043
2.512, -0.501328, 0.00786286
2.513, -0.480686, 0.00788711
2.514, -0.504444, 0.00240979
2.515, -0.521396, 0.00873348
2.516, -0.4882, 0.0037414
2.517, -0.470286, 0.00812479
2.518, -0.478474, 0.00668349
2.519, -0.482733, 0.00272222
2.52, -0.504729, 0.00804741
2.521, -0.472994, 0.00361082
2.522, -0.461095, 0.00889742
2.523, -0.451687, 0.00372753
2.524, -0.469563, 0.00239874
2.525, -0.485351, 0.00890288
2.526, -0.452701, 0.00225683
2.527, -0.448971, 0.00628876
2.528, -0.436328, 0.00417345
2.529, -0.438189, 0.00244345
2.53, -0.460853, 0.00788519
2.531, -0.434035, 0.0046496
2.532, -0.428774, 0.00252443
2.533, -0.415273, 0.00605517
2.534, -0.418529, 0.00258725
2.535, -0.447579, 0.00603242
2.536, -0.404915, 0.00429627
2.537, -0.412623, 0.00100284
2.538, -0.382226, 0.00505851
2.539, -0.412029, 0.00250027
2.54, -0.424224, 0.00465674
2.541, -0.368667, 0.00194911
2.542, -0.390287, -0.00288451
2.543, -0.384321, 0.0042336
2.544, -0.395628, 0.00268515
2.545, -0.384796, 0.00409869
2.546, -0.359415, 0.00139946
2.547, -0.36819, 0.000843618
2.548, -0.38949, 0.00349292
2.549, -0.350021, 0.00247697
2.55, -0.342992, 0.000258683
2.551, -0.340545, 0.00291251
2.552, -0.35453, 0.000434653
2.553, -0.357627, 0.000882999
2.554, -0.314302, -0.000701617
2.555, -0.331881, -0.00129097
2.556, -0.3434, 0.000477684
2.557, -0.320283, 1.29487e-05
2.558, -0.318391, 0.00132336
2.559, -0.303358, 0.00258767
2.56, -0.314483, -0.00131716
2.561, -0.32891, 0.00011271
2.562, -0.270282, -2.13202e-05
2.563, -0.292273, -0.00340064
2.564, -0.303117, 0.000817973
2.565, -0.284541, 0.000791963
2.566, -0.275184, -0.00444708
2.567, -0.256571, 0.00268692
2.568, -0.273703, -0.00251812
2.569, -0.277734, -0.00228303
2.57, -0.241899, -0.00193979
2.571, -0.254027, -0.00273984
2.572, -0.264283, -0.000339753
2.573, -0.228609, -0.000832564
2.574, -0.232939, -0.00621454
2.575, -0.224855, -0.00155378
2.576, -0.241764, -0.00129499
2.577, -0.221387, -0.00336948
2.578, -0.191572, -0.00267935
2.579, -0.23273, -0.00261698
2.58, -0.217453, -0.00336421
2.581, -0.188711, -0.000749448
2.582, -0.198564, -0.003447
2.583, -0.199658, -0.00368622
2.584, -0.168791, -0.00503934
2.585, -0.183607, -0.00304252
2.586, -0.191356, -0.00341701
2.587, -0.144959, -0.003855
2.588, -0.164939, -0.00384985
2.589, -0.166599, -0.00299179
2.59, -0.131685, -0.00405066
2.591, -0.146173, -0.0068368
2.592, -0.153244, -0.00234503
2.593, -0.118412, -0.00545979
2.594, -0.126124, -0.00614955
2.595, -0.135178, -0.0032394
2.596, -0.102639, -0.00420344
2.597, -0.110461, -0.00718282
2.598, -0.118176, -0.00309311
2.599, -0.0858879, -0.00491381
2.6, -0.0965532, -0.00713208
2.601, -0.0997775, -0.00350555
2.602, -0.0575314, -0.00487445
2.603, -0.0822024, -0.00594349
2.604, -0.0813308, -0.00522198
2.605, -0.0553683, -0.00640719
2.606, -0.0669688, -0.00681483
2.607, -0.0640966, -0.0055262
2.608, -0.0329585, -0.00566189
2.609, -0.0484194, -0.00597623
2.61, -0.0447538, -0.00717146
2.611, -0.0163621, -0.00388764
2.612, -0.0339921, -0.006645
2.613, -0.0189159, -0.00764232
2.614, -0.00432448, -0.00695478
2.615, -0.0222604, -0.00551627
2.616, -0.0117086, -0.00755441
2.617, -0.00120812, -0.00706118
2.618, 0.0232638, -0.00696749
2.619, 0.00727051, -0.00585993
2.62, 0.0123916, -0.00684281
2.621, 0.0439692, -0.00662637
2.622, 0.0304644, -0.00658343
2.623, 0.0361822, -0.00893535
2.624, 0.0545517, -0.00787601
2.625, 0.0440908, -0.00812856
2.626, 0.0476713, -0.00787135
2.627, 0.0547207, -0.00710622
2.628, 0.081959, -0.00662836
2.629, 0.0682923, -0.00800373
2.63, 0.0770705, -0.00983983
2.631, 0.0910354, -0.00837808
2.632, 0.0919119, -0.00805605
2.633, 0.0860136, -0.00883754
2.634, 0.099045, -0.00860431
2.635, 0.122404, -0.00968332
2.636, 0.109225, -0.00764066
2.637, 0.101373, -0.00822525
2.638, 0.123401, -0.0100108
2.639, 0.149915, -0.0086251
2.64, 0.130814, -0.0084069
2.641, 0.126986, -0.0101129
2.642, 0.149263, -0.0101698
2.643, 0.168919, -0.00909751
2.644, 0.151849, -0.00897628
2.645, 0.153138, -0.010136
2.646, 0.173264, -0.0108187
2.647, 0.191645, -0.00934187
2.648, 0.17333, -0.00870586
2.649, 0.172353, -0.0107541
2.65, 0.195659, -0.0112566
2.651, 0.213293, -0.0107983
2.652, 0.203728, -0.0100499
2.653, 0.193714, -0.00931957
2.654, 0.215117, -0.0113737
2.655, 0.236168, -0.0117981
2.656, 0.22946, -0.0106584
2.657, 0.214567, -0.00917043
2.658, 0.232017, -0.0119334
2.659, 0.268122, -0.0119925
2.66, 0.255379, -0.0104704
2.661, 0.232067, -0.00989631
2.662, 0.240419, -0.0103559
2.663, 0.270995, -0.0129672
2.664, 0.288151, -0.012234
2.665, 0.273933, -0.0123273
2.666, 0.264379, -0.0102377
2.667, 0.279701, -0.0122723
2.668, 0.290707, -0.012929
2.669, 0.312977, -0.0130276
2.67, 0.302531, -0.0129734
2.671, 0.287416, -0.0103423
2.672, 0.303463, -0.0122379
2.673, 0.320958, -0.0132611
2.674, 0.341008, -0.0128262
2.675, 0.329919, -0.0126591
2.676, 0.313351, -0.0104143
2.677, 0.311845, -0.0125663
2.678, 0.345142, -0.014764
2.679, 0.37804, -0.0144518
2.68, 0.354771, -0.0137153
2.681, 0.351293, -0.0137418
2.682, 0.333636, -0.00941772
2.683, 0.352002, -0.0119564
2.684, 0.378047, -0.0144321
2.685, 0.396438, -0.0139487
2.686, 0.386116, -0.0140631
2.687, 0.377712, -0.0138971
2.688, 0.362386, -0.0103878
2.689, 0.374733, -0.0126184
2.69, 0.40099, -0.0151993
2.691, 0.426636, -0.0168372
2.692, 0.415158, -0.0136449
2.693, 0.410463, -0.013322
2.694, 0.395855, -0.0134633
2.695, 0.393796, -0.0100407
2.696, 0.410179, -0.0127035
2.697, 0.438373, -0.0156961
2.698, 0.456207, -0.0167697
2.699, 0.449457, -0.0136444
2.7, 0.446175, -0.0141263
2.701, 0.429871, -0.0130412
2.702, 0.418628, -0.0115736
2.703, 0.426219, -0.0118237
2.704, 0.450416, -0.0140516
2.705, 0.470928, -0.0157973
2.706, 0.483353, -0.017528
2.707, 0.480594, -0.0141336
2.708, 0.474354, -0.0140661
2.709, 0.46653, -0.0130727
2.71, 0.448994, -0.0142425
2.711, 0.452112, -0.00894746
2.712, 0.466064, -0.0114049
2.713, 0.484875, -0.0125331
2.714, 0.500732, -0.0161251
2.715, 0.516351, -0.0145379
2.716, 0.51497, -0.0154606
2.717, 0.515678, -0.0131442
2.718, 0.511095, -0.0136783
2.719, 0.504898, -0.0130878
2.72, 0.493104, -0.0131722
2.721, 0.484095, -0.012558
2.722, 0.487267, -0.00885655
2.723, 0.489164, -0.00978037
2.724, 0.514113, -0.0106992
2.725, 0.526434, -0.0111713
2.726, 0.536969, -0.0138564
2.727, 0.539003, -0.0128783
2.728, 0.55527, -0.011677
2.729, 0.553738, -0.0137365
2.73, 0.554003, -0.0119384
2.731, 0.553953, -0.00745804
2.732, 0.555448, -0.00942726
2.733, 0.547387, -0.0106174
2.734, 0.540645, -0.00975613
2.735, 0.549684, -0.0102475
2.736, 0.539683, -0.00894621
2.737, 0.534067, -0.00962279
2.738, 0.53787, -0.00766535
2.739, 0.539314, -0.00997903
2.74, 0.544484, -0.00903474
2.741, 0.544877, -0.00747295
2.742, 0.546283, -0.00523645
2.743, 0.555221, -0.00464606
2.744, 0.561098, -0.00469855
2.745, 0.560698, -0.00368644
2.746, 0.572859, -0.00500093
2.747, 0.573971, -0.0056573
2.748, 0.576433, -0.00595982
2.749, 0.577529, -0.00558366
2.75, 0.58112, -0.00516544
2.751, 0.582751, -0.00441844
2.752, 0.584563, -0.00424057
2.753, 0.585476, -0.00289906
2.754, 0.586332, -0.00302606
2.755, 0.587062, -0.00232905
2.756, 0.589488, -0.00133403
2.757, 0.591905, -0.00087115
2.758, 0.594437, -0.000147883
2.759, 0.588013, 0.000584151
2.76, 0.597146, -0.00058167
2.761, 0.599723, -0.000305188
2.762, 0.601723, 0.000163772
2.763, 0.607765, -0.000919129
2.764, 0.614182, -0.00144507
2.765, 0.611172, 0.00182315
2.766, 0.615241, 0.0038733
2.767, 0.619517, 0.00381712
2.768, 0.628971, 0.00557241
2.769, 0.633282, 0.00500981
2.77, 0.626763, 0.00681953
2.771, 0.628403, 0.0067974
2.772, 0.628664, 0.00667095
2.773, 0.623964, 0.0098112
2.774, 0.628021, 0.00308881
2.775, 0.619276, 0.00304534
2.776, 0.625814, 0.00953857
2.777, 0.614366, 0.00971226
2.778, 0.621378, 0.00908026
2.779, 0.603198, 0.0131594
2.78, 0.605146, 0.0133288
2.781, 0.603015, 0.0148434
2.782, 0.617655, 0.0119354
2.783, 0.632442, 0.00915411
2.784, 0.642969, 0.0123993
2.785, 0.66083, 0.0134494
2.786, 0.654989, 0.0167645
2.787, 0.654429, 0.016358
2.788, 0.648366, 0.0153994
2.789, 0.659714, 0.0149814
2.79, 0.651452, 0.0175385
2.791, 0.642416, 0.0224084
2.792, 0.627881, 0.0224374
2.793, 0.619529, 0.0230662
2.794, 0.644796, 0.0162108
2.795, 0.655819, 0.0207382
2.796, 0.671206, 0.0215854
2.797, 0.673991, 0.0215512
2.798, 0.668444, 0.0172667
2.799, 0.673335, 0.0231244
2.8, 0.67876, 0.0288613
2.801, 0.658066, 0.0268475
2.802, 0.646188, 0.0264114
2.803, 0.673095, 0.0272868
2.804, 0.683939, 0.0273068
2.805, 0.688092, 0.0328335
2.806, 0.693731, 0.0243344
2.807, 0.69017, 0.0216352
2.808, 0.6926, 0.0317091
2.809, 0.675721, 0.0332452
2.81, 0.68277, 0.0273722
2.811, 0.692125, 0.0309794
2.812, 0.703733, 0.0339215
2.813, 0.715644, 0.0245868
2.814, 0.725529, 0.0261511
2.815, 0.711678, 0.0363849
2.816, 0.690543, 0.0351535
2.817, 0.70801, 0.0356036
2.818, 0.718283, 0.0360749
2.819, 0.741553, 0.0358213
2.82, 0.750305, 0.0301353
2.821, 0.753216, 0.0351542
2.822, 0.705075, 0.0348908
2.823, 0.740811, 0.0324524
2.824, 0.745227, 0.0384
2.825, 0.769123, 0.0358346
2.826, 0.768557, 0.0280494
2.827, 0.767153, 0.033758
2.828, 0.741982, 0.0387384
2.829, 0.772329, 0.0407279
2.83, 0.786757, 0.045087
2.831, 0.792527, 0.0316073
2.832, 0.816091, 0.035318
2.833, 0.769693, 0.0351236
2.834, 0.79614, 0.04255
2.835, 0.802366, 0.0421774
2.836, 0.821635, 0.0351412
2.837, 0.848289, 0.0372882
2.838, 0.797903, 0.0373603
2.839, 0.828519, 0.0438299
2.84, 0.835025, 0.0409343
2.841, 0.857653, 0.0302974
2.842, 0.856549, 0.0399748
2.843, 0.833677, 0.0374631
2.844, 0.866137, 0.0415097
2.845, 0.863204, 0.0375141
2.846, 0.897145, 0.0332469
2.847, 0.890015, 0.0403033
2.848, 0.861752, 0.042474
2.849, 0.8937, 0.0367786
2.85, 0.921283, 0.0285419
2.851, 0.919729, 0.0379954
2.852, 0.895187, 0.0339824
2.853, 0.910908, 0.0379826
2.854, 0.943071, 0.0314351
2.855, 0.957673, 0.0325011
2.856, 0.91046, 0.0343778
2.857, 0.949395, 0.0359133
2.858, 0.963438, 0.0334206
2.859, 0.983442, 0.0315201
2.86, 0.936887, 0.0318434
2.861, 0.973894, 0.0335865
2.862, 0.990725, 0.0335811
2.863, 1.00769, 0.0261357
2.864, 0.962423, 0.0267129
2.865, 0.987252, 0.0332028
2.866, 1.00922, 0.0242131
2.867, 1.01916, 0.0299208
2.868, 0.989477, 0.0288341
2.869, 1.00015, 0.0315064
2.87, 1.05531, 0.0195419
2.871, 1.0328, 0.020756
2.872, 0.999526, 0.0301251
2.873, 1.02939, 0.024096
2.874, 1.05697, 0.0172954
2.875, 1.0264, 0.0194503
2.876, 1.04346, 0.0215299
2.877, 1.04912, 0.0156358
2.878, 1.04761, 0.0126101
2.879, 1.0448, 0.0170952
2.88, 1.04287, 0.0198884
2.881, 1.07042, 0.0139467
2.882, 1.04618, 0.0151804
2.883, 1.03993, 0.014016
2.884, 1.07471, 0.00817431
2.885, 1.06039, 0.0106183
2.886, 1.05169, 0.0174693
2.887, 1.05962, 0.0117649
2.888, 1.07205, 0.00221731
2.889, 1.05695, 0.00918458
2.89, 1.04905, 0.0103416
2.891, 1.08766, 0.00326632
2.892, 1.04322, 0.00495425
2.893, 1.03663, 0.00815991
2.894, 1.07463, -0.00370244
2.895, 1.05498, 0.00289714
2.896, 1.03435, 0.00205125
2.897, 1.05201, -0.00191237
2.898, 1.04194, -0.00514142
2.899, 1.0432, -0.000505302
2.9, 1.04535, -0.00336902
2.901, 1.02869, -0.000661529
2.902, 1.03585, -0.00156507
2.903, 1.01324, -0.00664546
2.904, 1.03818, -0.00774979
2.905, 1.02079, -0.00548313
2.906, 1.0135, -0.00541793
2.907, 1.01728, -0.0135469
2.908, 1.01288, -0.0127172
2.909, 0.996166, -0.00819386
2.91, 1.00003, -0.0141237
2.911, 0.996269, -0.0179549
2.912, 0.977772, -0.0072895
2.913, 0.987289, -0.0145517
2.914, 0.972178, -0.0108423
2.915, 0.956604, -0.0168713
2.916, 0.943842, -0.0192769
2.917, 0.96165, -0.0163142
2.918, 0.939007, -0.0186053
2.919, 0.939788, -0.0229494
2.92, 0.934246, -0.0167039
2.921, 0.918194, -0.020654
2.922, 0.917833, -0.0185791
2.923, 0.903138, -0.0172948
2.924, 0.915435, -0.0275523
2.925, 0.895607, -0.0237747
2.926, 0.870425, -0.0227332
2.927, 0.898157, -0.0260244
2.928, 0.85188, -0.0242328
2.929, 0.860631, -0.0214229
2.93, 0.878539, -0.0258803
2.931, 0.849936, -0.0237469
2.932, 0.836186, -0.0224614
2.933, 0.833881, -0.0280687
2.934, 0.84633, -0.0254742
2.935, 0.822096, -0.0278494
2.936, 0.827406, -0.0256658
2.937, 0.799108, -0.0244542
2.938, 0.828704, -0.0322566
2.939, 0.782196, -0.0323048
2.94, 0.793617, -0.024224
2.941, 0.807411, -0.0330059
2.942, 0.776001, -0.0294706
2.943, 0.780666, -0.0295171
2.944, 0.777566, -0.0341142
2.945, 0.761423, -0.0290491
2.946, 0.780568, -0.0322555
2.947, 0.737138, -0.0317596
2.948, 0.748389, -0.0260025
2.949, 0.763785, -0.0313786
2.95, 0.731309, -0.0288822
2.951, 0.739839, -0.033853
2.952, 0.735382, -0.0348311
2.953, 0.717586, -0.0332348
2.954, 0.740129, -0.0347317
2.955, 0.698037, -0.0325085
2.956, 0.717134, -0.0310455
2.957, 0.712132, -0.0327981
2.958, 0.701243, -0.0306373
2.959, 0.702463, -0.0338142
2.96, 0.688131, -0.0327366
2.961, 0.684421, -0.0259479
2.962, 0.709596, -0.0385577
2.963, 0.676395, -0.0326058
2.964, 0.676551, -0.0318353
2.965, 0.669628, -0.0321239
2.966, 0.650341, -0.031087
2.967, 0.69312, -0.0356757
2.968, 0.650426, -0.0317864
2.969, 0.653051, -0.0287649
2.97, 0.647886, -0.0355464
2.971, 0.652437, -0.0311947
2.972, 0.666155, -0.0348269
2.973, 0.622348, -0.0337758
2.974, 0.646117, -0.0284604
2.975, 0.626882, -0.0307909
2.976, 0.632184, -0.0274666
2.977, 0.647577, -0.036283
2.978, 0.598982, -0.0324144
2.979, 0.625775, -0.0252972
2.98, 0.628932, -0.0331744
2.981, 0.620037, -0.029921
2.982, 0.625775, -0.0335672
2.983, 0.584469, -0.0326333
2.984, 0.611501, -0.0255355
2.985, 0.615017, -0.0317237
2.986, 0.60099, -0.0279961
2.987, 0.607635, -0.0314951
2.988, 0.56686, -0.0307618
2.989, 0.597017, -0.0245127
2.99, 0.608553, -0.0322001
2.991, 0.578819, -0.0249853
2.992, 0.583666, -0.0293647
2.993, 0.562537, -0.0289155
2.994, 0.580697, -0.0250494
2.995, 0.601411, -0.0306563
2.996, 0.56062, -0.0232767
2.997, 0.56784, -0.0276868
2.998, 0.545391, -0.0264132
2.999, 0.566143, -0.0238762
3, 0.58518, -0.0288594
3.001, 0.546102, -0.0203841
3.002, 0.551787, -0.0265876
3.003, 0.528786, -0.0252178
3.004, 0.548652, -0.0228007
3.005, 0.570892, -0.0263227
3.006, 0.532436, -0.0187697
3.007, 0.535061, -0.0241133
3.008, 0.51272, -0.023136
3.009, 0.533358, -0.020682
3.01, 0.552735, -0.0240887
3.011, 0.516609, -0.0178006
3.012, 0.518075, -0.0226213
3.013, 0.497595, -0.0210897
3.014, 0.518564, -0.0166165
3.015, 0.53818, -0.022621
3.016, 0.50427, -0.0167611
3.017, 0.48605, -0.0193774
3.018, 0.495643, -0.0190168
3.019, 0.497661, -0.0155288
3.02, 0.521392, -0.0215288
3.021, 0.489146, -0.0140677
3.022, 0.475995, -0.0193131
3.023, 0.468673, -0.0158542
3.024, 0.48681, -0.0136317
3.025, 0.503319, -0.0209526
3.026, 0.468387, -0.0123172
3.027, 0.467051, -0.0130081
3.028, 0.453405, -0.0161747
3.029, 0.453934, -0.0123938
3.03, 0.478666, -0.0174481
3.031, 0.45201, -0.0133448
3.032, 0.447777, -0.0104009
3.033, 0.434485, -0.0148811
3.034, 0.433592, -0.00860603
3.035, 0.467683, -0.0150005
3.036, 0.424501, -0.0119802
3.037, 0.43212, -0.00720707
3.038, 0.398352, -0.0131253
3.039, 0.429724, -0.00768775
3.04, 0.443319, -0.00966947
3.041, 0.388857, -0.00725273
3.042, 0.409356, -0.00217036
3.043, 0.403543, -0.00937763
3.044, 0.416406, -0.0062071
3.045, 0.403886, -0.00796941
3.046, 0.376971, -0.00647827
3.047, 0.387014, -0.00443372
3.048, 0.408383, -0.00652922
3.049, 0.369387, -0.0032433
3.05, 0.364148, -0.00284492
3.051, 0.359697, -0.00551465
3.052, 0.374544, -0.00334486
3.053, 0.380092, -0.00210465
3.054, 0.332457, -0.000929016
3.055, 0.349165, 0.00145588
3.056, 0.365677, -0.00199627
3.057, 0.341541, 0.000237595
3.058, 0.337506, 0.000872914
3.059, 0.323567, -0.00338533
3.06, 0.335408, 0.00360168
3.061, 0.350172, -0.000713706
3.062, 0.290904, 0.000654459
3.063, 0.31392, 0.0059287
3.064, 0.325277, 0.00147507
3.065, 0.306431, 0.00267615
3.066, 0.297242, 0.00297176
3.067, 0.273685, 0.00205588
3.068, 0.295764, 0.00458195
3.069, 0.298997, 0.00442485
3.07, 0.263476, 0.00533893
3.071, 0.275032, 0.00459575
3.072, 0.287436, 0.00372248
3.073, 0.252565, 0.00627905
3.074, 0.253791, 0.0109642
3.075, 0.24688, 0.00611863
3.076, 0.264313, 0.00528066
3.077, 0.242989, 0.00953947
3.078, 0.213037, 0.00747018
3.079, 0.254335, 0.00772433
3.08, 0.242556, 0.00946514
3.081, 0.210416, 0.00647019
3.082, 0.2208, 0.00937661
3.083, 0.222507, 0.00994252
3.084, 0.192329, 0.00997873
3.085, 0.20355, 0.0120846
3.086, 0.213404, 0.0103336
3.087, 0.170131, 0.0103407
3.088, 0.185327, 0.0125142
3.089, 0.192252, 0.00939175
3.09, 0.156587, 0.01178
3.091, 0.17119, 0.0153646
3.092, 0.176357, 0.0110724
3.093, 0.141895, 0.0121595
3.094, 0.149932, 0.0149143
3.095, 0.158816, 0.0105625
3.096, 0.124806, 0.0137699
3.097, 0.133578, 0.0167193
3.098, 0.143262, 0.0118258
3.099, 0.109024, 0.015144
3.1, 0.118779, 0.0167507
3.101, 0.124689, 0.0134098
3.102, 0.0823911, 0.0147397
3.103, 0.106576, 0.0150895
3.104, 0.106356, 0.0159688
3.105, 0.0803231, 0.0175093
3.106, 0.0915262, 0.017332
3.107, 0.0895221, 0.0167586
3.108, 0.0567543, 0.0164297
3.109, 0.0729031, 0.0174316
3.11, 0.0710666, 0.0191684
3.111, 0.0400687, 0.0153732
3.112, 0.0581738, 0.0183795
3.113, 0.0441485, 0.0193342
3.114, 0.0313451, 0.0185331
3.115, 0.0471591, 0.017887
3.116, 0.0381249, 0.0200294
3.117, 0.0266994, 0.020323
3.118, 0.00171053, 0.019722
3.119, 0.0174602, 0.01919
3.12, 0.0131828, 0.0210249
3.121, -0.0178351, 0.0203146
3.122, -0.00471225, 0.0198138
3.123, -0.00982409, 0.0221811
3.124, -0.0283961, 0.0203759
3.125, -0.0167182, 0.0225265
3.126, -0.0216884, 0.0223316
3.127, -0.0294721, 0.0234627
3.128, -0.0560557, 0.0210643
3.129, -0.0422078, 0.0228799
3.13, -0.0517038, 0.0249521
3.131, -0.0636581, 0.0237913
3.132, -0.0648307, 0.0232688
3.133, -0.0599487, 0.0238946
3.134, -0.0725692, 0.0251715
3.135, -0.0957466, 0.0263388
3.136, -0.0823119, 0.0236486
3.137, -0.0742713, 0.024855
3.138, -0.0967938, 0.0272526
3.139, -0.123064, 0.025096
3.14, -0.104468, 0.025266
3.141, -0.099951, 0.0283977
3.142, -0.121794, 0.0277395
3.143, -0.143692, 0.0270798
3.144, -0.124815, 0.0262724
3.145, -0.125975, 0.0294626
3.146, -0.146033, 0.0295178
3.147, -0.164426, 0.0275563
3.148, -0.147364, 0.0272123
3.149, -0.144733, 0.0302432
3.15, -0.167488, 0.0301055
3.151, -0.186353, 0.0312252
3.152, -0.17737, 0.0286391
3.153, -0.166165, 0.0297923
3.154, -0.187205, 0.0321475
3.155, -0.20764, 0.032267
3.156, -0.203577, 0.0304849
3.157, -0.185944, 0.0289948
3.158, -0.205009, 0.0337861
3.159, -0.239325, 0.032807
3.16, -0.227977, 0.031018
3.161, -0.206037, 0.0302095
3.162, -0.212876, 0.0325843
3.163, -0.242259, 0.035564
3.164, -0.259972, 0.03451
3.165, -0.24754, 0.0351478
3.166, -0.236329, 0.0313979
3.167, -0.252411, 0.0357965
3.168, -0.263235, 0.0367644
3.169, -0.28493, 0.0366073
3.17, -0.276232, 0.0360288
3.171, -0.259666, 0.0320841
3.172, -0.275956, 0.0362784
3.173, -0.291897, 0.0381033
3.174, -0.312817, 0.0374717
3.175, -0.303564, 0.0374895
3.176, -0.287174, 0.0337732
3.177, -0.284164, 0.0365548
3.178, -0.31786, 0.0396726
3.179, -0.348519, 0.0400654
3.18, -0.327754, 0.0399422
3.181, -0.32416, 0.037241
3.182, -0.306155, 0.0340806
3.183, -0.325043, 0.0380286
3.184, -0.350187, 0.0405282
3.185, -0.368064, 0.039513
3.186, -0.358845, 0.0411237
3.187, -0.352391, 0.0386741
3.188, -0.334316, 0.035371
3.189, -0.34855, 0.0393865
3.19, -0.374404, 0.0434106
3.191, -0.397918, 0.0427226
3.192, -0.388027, 0.0406765
3.193, -0.382394, 0.0394409
3.194, -0.371106, 0.0372925
3.195, -0.366126, 0.0368825
3.196, -0.383325, 0.0400713
3.197, -0.41251, 0.0438045
3.198, -0.427659, 0.0437695
3.199, -0.421647, 0.0400372
3.2, -0.419441, 0.0393788
3.201, -0.403081, 0.0393065
3.202, -0.393679, 0.036253
3.203, -0.398806, 0.0388681
3.204, -0.423428, 0.041697
3.205, -0.443407, 0.0442918
3.206, -0.458414, 0.0452851
3.207, -0.451263, 0.0397039
3.208, -0.446968, 0.0414546
3.209, -0.443681, 0.0381083
3.21, -0.422071, 0.0391701
3.211, -0.429889, 0.034482
3.212, -0.439088, 0.0364963
3.213, -0.458458, 0.038358
3.214, -0.473406, 0.0431776
3.215, -0.490498, 0.0412121
3.216, -0.488224, 0.0416838
3.217, -0.486996, 0.0363005
3.218, -0.483997, 0.0384068
3.219, -0.479567, 0.0360777
3.22, -0.466389, 0.0353611
3.221, -0.458625, 0.0343889
3.222, -0.465452, 0.0314956
3.223, -0.46466, 0.0314071
3.224, -0.49044, 0.0335132
3.225, -0.500364, 0.0334021
3.226, -0.512544, 0.0373941
3.227, -0.515068, 0.0354546
3.228, -0.531817, 0.0325773
3.229, -0.523909, 0.0337321
3.23, -0.526601, 0.0321145
3.231, -0.525599, 0.0260375
3.232, -0.527939, 0.0283599
3.233, -0.522723, 0.0300074
3.234, -0.517853, 0.0294185
3.235, -0.526933, 0.0257486
3.236, -0.517981, 0.0246446
3.237, -0.512614, 0.0235279
3.238, -0.513551, 0.0201665
3.239, -0.512326, 0.0220316
3.24, -0.519208, 0.0193067
3.241, -0.518617, 0.017222
3.242, -0.520637, 0.0158594
3.243, -0.531004, 0.0147819
3.244, -0.5367, 0.0151309
3.245, -0.536807, 0.0132332
3.246, -0.550912, 0.0134665
3.247, -0.551895, 0.0131424
3.248, -0.554486, 0.0121236
3.249, -0.555466, 0.0113825
3.25, -0.558334, 0.0100325
3.251, -0.560026, 0.00806376
3.252, -0.561246, 0.00718179
3.253, -0.562883, 0.00479589
3.254, -0.564238, 0.00331347
3.255, -0.566062, 0.00167027
3.256, -0.56758, -0.000328294
3.257, -0.569312, -0.00199508
3.258, -0.571688, -0.00427913
3.259, -0.563595, -0.00611807
3.26, -0.574172, -0.0061882
3.261, -0.575723, -0.00856983
3.262, -0.57785, -0.0101552
3.263, -0.583112, -0.0103797
3.264, -0.593274, -0.00986696
3.265, -0.589543, -0.0136613
3.266, -0.598802, -0.017781
3.267, -0.601629, -0.0196196
3.268, -0.609065, -0.0204234
3.269, -0.611935, -0.0209959
3.27, -0.60655, -0.0235659
3.271, -0.605038, -0.0269584
3.272, -0.605614, -0.0305263
3.273, -0.600218, -0.0346485
3.274, -0.606089, -0.0281988
3.275, -0.599714, -0.0297011
3.276, -0.611994, -0.0369806
3.277, -0.596432, -0.0367961
3.278, -0.601996, -0.0402996
3.279, -0.584188, -0.0474382
3.28, -0.587532, -0.046931
3.281, -0.583406, -0.0519402
3.282, -0.60028, -0.0477698
3.283, -0.609703, -0.0513936
